_id,country,name,overallRating,rating.Academics[0],rating.Food[0],rating.Dorms[0],rating.Social[0],rating.Location[0],rating.Opportunities[0],rating.Clubs[0],rating.Safety[0]
658ccbbd738d9d84019c308c,US,"Rutgers, The State University of New Jersey - Camden",,,,,,,,,
658ccbbd738d9d84019c308d,US,"Rutgers, The State University of New Jersey - Newark",,,,,,,,,
658ccbbd738d9d84019c308e,RU,Ryazan State Pedagogical University,,,,,,,,,
658ccbbd738d9d84019c308f,RU,Rybinsk State Academy of Aviational Technology,,,,,,,,,
658ccbbd738d9d84019c3090,CA,Ryerson Polytechnic University,,,,,,,,,
658ccbbd738d9d84019c3091,PL,Ryszard Lazarski University of Commerce and Law in Warsaw,,,,,,,,,
658ccbbd738d9d84019c3092,JP,Ryukoku University,,,,,,,,,
658ccbbd738d9d84019c3093,JP,Ryutsu Keizai University,,,,,,,,,
658ccbbd738d9d84019c3094,HU,Séchenyi István University,,,,,,,,,
658ccbbd738d9d84019c3095,SE,Södertörn University College,,,,,,,,,
658ccbbd738d9d84019c3096,SA,Saad College of Nursing and Allied Health Sciences,,,,,,,,,
658ccbbd738d9d84019c3097,YE,Saba University,,,,,,,,,
658ccbbd738d9d84019c3098,TR,Sabanci University,,,,,,,,,
658ccbbd738d9d84019c3099,LK,Sabaragamuwa University of Sri Lanka,,,,,,,,,
658ccbbd738d9d84019c309a,IR,Sabzevar School of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c309b,IR,Sabzevar Teacher Training University,,,,,,,,,
658ccbbd738d9d84019c309c,US,Sacred Heart University,,,,,,,,,
658ccbbd738d9d84019c309d,EG,Sadat Academy for Management Sciences,,,,,,,,,
658ccbbd738d9d84019c309e,AF,Sadat Institute of Higher Education,,,,,,,,,
658ccbbd738d9d84019c309f,IR,Sadjad Institute of Technology,,,,,,,,,
658ccbbd738d9d84019c30a0,IR,Sadra University,,,,,,,,,
658ccbbd738d9d84019c30a1,JP,Saga Medical School,,,,,,,,,
658ccbbd738d9d84019c30a2,JP,Saga University,,,,,,,,,
658ccbbd738d9d84019c30a3,JP,Sagami Women's University,,,,,,,,,
658ccbbd738d9d84019c30a4,US,Sage Graduate School,,,,,,,,,
658ccbbd738d9d84019c30a5,US,Saginaw Valley State University,,,,,,,,,
658ccbbd738d9d84019c30a6,IR,Sahand University of Technology,,,,,,,,,
658ccbbd738d9d84019c30a7,KR,Sahmyook University,,,,,,,,,
658ccbbd738d9d84019c30a8,VN,Saigon University,,,,,,,,,
658ccbbd738d9d84019c30a9,PH,Saint Ferdinand College,,,,,,,,,
658ccbbd738d9d84019c30aa,GB,"Saint George's Hospital Medical School, University of London",,,,,,,,,
658ccbbd738d9d84019c30ab,PH,Saint Louis College,,,,,,,,,
658ccbbd738d9d84019c30ac,PH,Saint Louis University,,,,,,,,,
658ccbbd738d9d84019c30ad,PH,Saint Mary's University,,,,,,,,,
658ccbbd738d9d84019c30ae,PH,Saint Paul University,,,,,,,,,
658ccbbd738d9d84019c30af,JP,Saitama Institute of Technology,,,,,,,,,
658ccbbd738d9d84019c30b0,JP,Saitama Medical School,,,,,,,,,
658ccbbd738d9d84019c30b1,JP,Saitama Prefectural University,,,,,,,,,
658ccbbd738d9d84019c30b2,JP,Saitama University,,,,,,,,,
658ccbbd738d9d84019c30b3,MY,Saito College,,,,,,,,,
658ccbbd738d9d84019c30b4,TR,Sakarya University,,,,,,,,,
658ccbbd738d9d84019c30b5,RU,Sakhalin State University,,,,,,,,,
658ccbbd738d9d84019c30b6,JP,Sakushin Gakuin University,,,,,,,,,
658ccbbd738d9d84019c30b7,IQ,"Salahddin University, Kurdistan Region",,,,,,,,,
658ccbbd738d9d84019c30b8,AF,Salam University,,,,,,,,,
658ccbbd738d9d84019c30b9,US,Salem College,,,,,,,,,
658ccbbd738d9d84019c30ba,US,Salem International University,,,,,,,,,
658ccbbd738d9d84019c30bb,US,Salem State College,,,,,,,,,
658ccbbd738d9d84019c30bc,US,Salem Teikyo University,,,,,,,,,
658ccbbd738d9d84019c30bd,NG,Salem University,,,,,,,,,
658ccbbd738d9d84019c30be,US,Salisbury State University,,,,,,,,,
658ccbbd738d9d84019c30bf,US,Salve Regina University,,,,,,,,,
658ccbbd738d9d84019c30c0,US,Sam Houston State University,,,,,,,,,
658ccbbd738d9d84019c30c1,PH,Samar State University,,,,,,,,,
658ccbbd738d9d84019c30c2,RU,Samara State Academy for Railway Transportation,,,,,,,,,
658ccbbd738d9d84019c30c3,RU,Samara State Academy of Architecture and Civil Engineering,,,,,,,,,
658ccbbd738d9d84019c30c4,RU,Samara State Aerospace University,,,,,,,,,
658ccbbd738d9d84019c30c5,RU,Samara State Agricultural Academy,,,,,,,,,
658ccbbd738d9d84019c30c6,RU,Samara State Medical University,,,,,,,,,
658ccbbd738d9d84019c30c7,RU,Samara State Technical University,,,,,,,,,
658ccbbd738d9d84019c30c8,RU,Samara State University,,,,,,,,,
658ccbbd738d9d84019c30c9,RU,Samara State University of Economics,,,,,,,,,
658ccbbd738d9d84019c30ca,RU,Samara State University of Teacher Training,,,,,,,,,
658ccbbd738d9d84019c30cb,UZ,Samarkand State University,,,,,,,,,
658ccbbd738d9d84019c30cc,IN,Sambalpur University,,,,,,,,,
658ccbbd738d9d84019c30cd,KR,Samchok National University,,,,,,,,,
658ccbbd738d9d84019c30ce,US,Samford University,,,,,,,,,
658ccbbd738d9d84019c30cf,IL,Sami Shamoon College of Engineering,,,,,,,,,
658ccbbd738d9d84019c30d0,IN,Sampurnanand Sanskrit University,,,,,,,,,
658ccbbd738d9d84019c30d1,US,Samuel Merritt College,,,,,,,,,
658ccbbd738d9d84019c30d2,PH,San Beda College,,,,,,,,,
658ccbbd738d9d84019c30d3,US,San Diego State University,,,,,,,,,
658ccbbd738d9d84019c30d4,US,San Diego University for Integrative Studies,,,,,,,,,
658ccbbd738d9d84019c30d5,US,San Francisco Art Institute,,,,,,,,,
658ccbbd738d9d84019c30d6,US,San Francisco Conservatory of Music,,,,,,,,,
658ccbbd738d9d84019c30d7,US,San Francisco State University,,,,,,,,,
658ccbbd738d9d84019c30d8,US,San Joaquin College of Law,,,,,,,,,
658ccbbd738d9d84019c30d9,US,San Jose Christian College,,,,,,,,,
658ccbbd738d9d84019c30da,US,San Jose State University,,,,,,,,,
658ccbbd738d9d84019c30db,PR,San Juan Bautista School of Medicine,,,,,,,,,
658ccbbd738d9d84019c30dc,YE,Sana'a University,,,,,,,,,
658ccbbd738d9d84019c30dd,SO,Sanaag University of Science and Technology,,,,,,,,,
658ccbbd738d9d84019c30de,US,Sanford-Brown Institute,,,,,,,,,
658ccbbd738d9d84019c30df,KR,Sang Ji University,,,,,,,,,
658ccbbd738d9d84019c30e0,KR,Sang Myung University,,,,,,,,,
658ccbbd738d9d84019c30e1,IN,Sanjay Gandhi Postgraduate lnstitute of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c30e2,JP,Sankei University,,,,,,,,,
658ccbbd738d9d84019c30e3,JP,Sanno University,,,,,,,,,
658ccbbd738d9d84019c30e4,US,Santa Clara University,,,,,,,,,
658ccbbd738d9d84019c30e5,JP,Sanyo Gakuen University,,,,,,,,,
658ccbbd738d9d84019c30e6,JP,Sapporo Gakuin University,,,,,,,,,
658ccbbd738d9d84019c30e7,JP,Sapporo International University,,,,,,,,,
658ccbbd738d9d84019c30e8,JP,Sapporo Medical University,,,,,,,,,
658ccbbd738d9d84019c30e9,JP,Sapporo University,,,,,,,,,
658ccbbd738d9d84019c30ea,US,Sarah Lawrence College,,,,,,,,,
658ccbbd738d9d84019c30eb,BA,Sarajevo Film Academy,,,,,,,,,
658ccbbd738d9d84019c30ec,RU,Saratov State Academy of Law,,,,,,,,,
658ccbbd738d9d84019c30ed,RU,Saratov State Agrarian University,,,,,,,,,
658ccbbd738d9d84019c30ee,RU,Saratov State Medical University,,,,,,,,,
658ccbbd738d9d84019c30ef,RU,Saratov State Socio-Economic University,,,,,,,,,
658ccbbd738d9d84019c30f0,RU,Saratov State Technical University,,,,,,,,,
658ccbbd738d9d84019c30f1,RU,Saratov State University,,,,,,,,,
658ccbbd738d9d84019c30f2,IN,Sardar Patel University,,,,,,,,,
658ccbbd738d9d84019c30f3,IN,Sardar Vallabhai Patel University of Agriculture Amd Technology,,,,,,,,,
658ccbbd738d9d84019c30f4,IN,Sardarkrushinagar Dantiwada Agricultural University,,,,,,,,,
658ccbbd738d9d84019c30f5,PK,"Sarhad University of Science & Information Technology, Peshawar ",,,,,,,,,
658ccbbd738d9d84019c30f6,CA,Saskatchewan Indian Federated College,,,,,,,,,
658ccbbd738d9d84019c30f7,IN,SASTRA Deemed University,,,,,,,,,
658ccbbd738d9d84019c30f8,FI,Satakunta University Of Applied Scinces,,,,,,,,,
658ccbbd738d9d84019c30f9,IN,Sathyabama University,,,,,,,,,
658ccbbd738d9d84019c30fa,CA,Sauder School of Business,,,,,,,,,
658ccbbd738d9d84019c30fb,SA,Saudi Electronic University,,,,,,,,,
658ccbbd738d9d84019c30fc,IN,Saurashtra University,,,,,,,,,
658ccbbd738d9d84019c30fd,US,Savannah College of Art and Design,,,,,,,,,
658ccbbd738d9d84019c30fe,US,Savannah State University,,,,,,,,,
658ccbbd738d9d84019c30ff,NL,Saxion Universities ,,,,,,,,,
658ccbbd738d9d84019c3100,US,Saybrook Institute,,,,,,,,,
658ccbbd738d9d84019c3101,FI,Scandinavian Art and Business Institute,,,,,,,,,
658ccbbd738d9d84019c3102,US,Schiller International University,,,,,,,,,
658ccbbd738d9d84019c3103,CH,"Schiller International University, American College of Switzerland",,,,,,,,,
658ccbbd738d9d84019c3104,DE,"Schiller International University, Heidelberg",,,,,,,,,
658ccbbd738d9d84019c3105,GB,"Schiller International University, London",,,,,,,,,
658ccbbd738d9d84019c3106,ES,"Schiller International University, Madrid",,,,,,,,,
658ccbbd738d9d84019c3107,FR,"Schiller International University, Paris",,,,,,,,,
658ccbbd738d9d84019c3108,FR,"Schiller International University, Strasbourg",,,,,,,,,
658ccbbd738d9d84019c3109,US,Scholl College of Podiatric Medicine,,,,,,,,,
658ccbbd738d9d84019c310a,US,School for International Training,,,,,,,,,
658ccbbd738d9d84019c310b,PL,School of Banking and Management in Cracow,,,,,,,,,
658ccbbd738d9d84019c310c,LV,School of Business and Finance,,,,,,,,,
658ccbbd738d9d84019c310d,SE,School of Design and Crafts,,,,,,,,,
658ccbbd738d9d84019c310e,IR,School of Economic Sciences,,,,,,,,,
658ccbbd738d9d84019c310f,IT,School of Education Pisa,,,,,,,,,
658ccbbd738d9d84019c3110,RW,School of Finance and Banking,,,,,,,,,
658ccbbd738d9d84019c3111,SK,School of Management,,,,,,,,,
658ccbbd738d9d84019c3112,CH,School of Management Fribourg,,,,,,,,,
658ccbbd738d9d84019c3113,GB,"School of Oriental and African Studies, University of London",,,,,,,,,
658ccbbd738d9d84019c3114,GB,"School of Pharmacy, University of London",,,,,,,,,
658ccbbd738d9d84019c3115,IN,School of Planning and Architecture,,,,,,,,,
658ccbbd738d9d84019c3116,GB,"School of Slavonic and East European Studies, University of London",,,,,,,,,
658ccbbd738d9d84019c3117,US,School of the Museum of Fine Arts,,,,,,,,,
658ccbbd738d9d84019c3118,US,School of the Visual Arts,,,,,,,,,
658ccbbd738d9d84019c3119,US,Schreiner College,,,,,,,,,
658ccbbd738d9d84019c311a,JP,Science University of Tokyo,,,,,,,,,
658ccbbd738d9d84019c311b,JP,Science University of Tokyo in Yamaguchi,,,,,,,,,
658ccbbd738d9d84019c311c,KE,Scott Christian University,,,,,,,,,
658ccbbd738d9d84019c311d,US,Scripps College,,,,,,,,,
658ccbbd738d9d84019c311e,US,Seattle Pacific University,,,,,,,,,
658ccbbd738d9d84019c311f,US,Seattle University,,,,,,,,,
658ccbbd738d9d84019c3120,TZ,Sebatian Kolowa University College,,,,,,,,,
658ccbbd738d9d84019c3121,MY,Seberang Perai Polytechnic,,,,,,,,,
658ccbbd738d9d84019c3122,LY,Sebha University,,,,,,,,,
658ccbbd738d9d84019c3123,IT,Second University of Naples,,,,,,,,,
658ccbbd738d9d84019c3124,MY,Segi University College,,,,,,,,,
658ccbbd738d9d84019c3125,JP,Seian University of Art & Design,,,,,,,,,
658ccbbd738d9d84019c3126,JP,Seigakuin University,,,,,,,,,
658ccbbd738d9d84019c3127,JP,Seijo University,,,,,,,,,
658ccbbd738d9d84019c3128,JP,Seikei University,,,,,,,,,
658ccbbd738d9d84019c3129,JP,Seinan Gakuin University,,,,,,,,,
658ccbbd738d9d84019c312a,JP,Seisen University,,,,,,,,,
658ccbbd738d9d84019c312b,JP,Seiwa College,,,,,,,,,
658ccbbd738d9d84019c312c,KR,Sejong University,,,,,,,,,
658ccbbd738d9d84019c312d,ID,Sekolah Tinggi Akuntansi Negara - STAN,,,,,,,,,
658ccbbd738d9d84019c312e,MY,Selangor Islamic University College,,,,,,,,,
658ccbbd738d9d84019c312f,TR,Selcuk University,,,,,,,,,
658ccbbd738d9d84019c3130,CA,Selkirk College,,,,,,,,,
658ccbbd738d9d84019c3131,ET,Semera University,,,,,,,,,
658ccbbd738d9d84019c3132,KZ,Semey State Medical University,,,,,,,,,
658ccbbd738d9d84019c3133,KZ,Semey State University,,,,,,,,,
658ccbbd738d9d84019c3134,HU,Semmelweis University of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c3135,IR,Semnan University,,,,,,,,,
658ccbbd738d9d84019c3136,IR,Semnan University of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c3137,KR,Semyung University,,,,,,,,,
658ccbbd738d9d84019c3138,JP,Sendai University,,,,,,,,,
658ccbbd738d9d84019c3139,CA,Seneca College,,,,,,,,,
658ccbbd738d9d84019c313a,JP,Senshu University,,,,,,,,,
658ccbbd738d9d84019c313b,JP,Senzoku Gakuen College,,,,,,,,,
658ccbbd738d9d84019c313c,KR,Seokyeong University,,,,,,,,,
658ccbbd738d9d84019c313d,KR,Seonam University,,,,,,,,,
658ccbbd738d9d84019c313e,KR,Seoul City University,,,,,,,,,
658ccbbd738d9d84019c313f,KR,Seoul National University,,,,,,,,,
658ccbbd738d9d84019c3140,KR,Seoul National University of Education,,,,,,,,,
658ccbbd738d9d84019c3141,KR,Seoul National University of Technology,,,,,,,,,
658ccbbd738d9d84019c3142,KR,Seoul Teological University,,,,,,,,,
658ccbbd738d9d84019c3143,KR,Seoul Women's University,,,,,,,,,
658ccbbd738d9d84019c3144,KR,Seowon University,,,,,,,,,
658ccbbd738d9d84019c3145,US,Seton Hall University,,,,,,,,,
658ccbbd738d9d84019c3146,US,Seton Hill College,,,,,,,,,
658ccbbd738d9d84019c3147,JP,Setsunan University,,,,,,,,,
658ccbbd738d9d84019c3148,UA,Sevastopol National Technical University,,,,,,,,,
658ccbbd738d9d84019c3149,CN,Shaanxi Normal University,,,,,,,,,
658ccbbd738d9d84019c314a,PK,Shah Abdul Latif University Khairpur,,,,,,,,,
658ccbbd738d9d84019c314b,IR,Shahed University,,,,,,,,,
658ccbbd738d9d84019c314c,IR,Shaheed Beheshti University,,,,,,,,,
658ccbbd738d9d84019c314d,IR,Shaheed Beheshti University of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c314e,PK,Shaheed Benazir Bhutto Women University ,,,,,,,,,
658ccbbd738d9d84019c314f,IR,Shaheed Chamran University,,,,,,,,,
658ccbbd738d9d84019c3150,IR,Shaheed Rajaei Teacher Training University,,,,,,,,,
658ccbbd738d9d84019c3151,PK,Shaheed Zulifkar Ali Bhutto Institute of Science and Technology,,,,,,,,,
658ccbbd738d9d84019c3152,IR,Shahid Bahonar University of Kerman,,,,,,,,,
658ccbbd738d9d84019c3153,BD,Shahjalal University of Science and Technology,,,,,,,,,
658ccbbd738d9d84019c3154,MY,Shahputra College,,,,,,,,,
658ccbbd738d9d84019c3155,IR,Shahrekord University,,,,,,,,,
658ccbbd738d9d84019c3156,IR,Shahrekord University of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c3157,IR,Shahrood University of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c3158,IR,Shahrood University of Technology,,,,,,,,,
658ccbbd738d9d84019c3159,AF,Shaikh Zayed University,,,,,,,,,
658ccbbd738d9d84019c315a,CN,Shandong Agricultural University,,,,,,,,,
658ccbbd738d9d84019c315b,CN,Shandong Economic University,,,,,,,,,
658ccbbd738d9d84019c315c,CN,Shandong Medical University,,,,,,,,,
658ccbbd738d9d84019c315d,CN,Shandong Normal University,,,,,,,,,
658ccbbd738d9d84019c315e,CN,Shandong University,,,,,,,,,
658ccbbd738d9d84019c315f,CN,Shandong University of Art and Design,,,,,,,,,
658ccbbd738d9d84019c3160,CN,Shandong University of Science and Technology,,,,,,,,,
658ccbbd738d9d84019c3161,CN,Shandong University of Technology,,,,,,,,,
658ccbbd738d9d84019c3162,CN,Shandong University of Triaditional Chinese Medicine,,,,,,,,,
658ccbbd738d9d84019c3163,CN,Shanghai Business School,,,,,,,,,
658ccbbd738d9d84019c3164,CN,Shanghai City College,,,,,,,,,
658ccbbd738d9d84019c3165,CN,Shanghai Customs College,,,,,,,,,
658ccbbd738d9d84019c3166,CN,Shanghai Dainji University,,,,,,,,,
658ccbbd738d9d84019c3167,CN,Shanghai Institue of Foreign Trade,,,,,,,,,
658ccbbd738d9d84019c3168,CN,Shanghai International Studies University,,,,,,,,,
658ccbbd738d9d84019c3169,CN,Shanghai Jiaotong University,,,,,,,,,
658ccbbd738d9d84019c316a,CN,Shanghai Lida Polytechnic Institute,,,,,,,,,
658ccbbd738d9d84019c316b,CN,Shanghai Lixin University of Commerce,,,,,,,,,
658ccbbd738d9d84019c316c,CN,Shanghai Maritime University,,,,,,,,,
658ccbbd738d9d84019c316d,CN,Shanghai Medical University,,,,,,,,,
658ccbbd738d9d84019c316e,CN,Shanghai Normal University,,,,,,,,,
658ccbbd738d9d84019c316f,CN,Shanghai Ocean University,,,,,,,,,
658ccbbd738d9d84019c3170,CN,Shanghai Ouhua Vocational Technical College,,,,,,,,,
658ccbbd738d9d84019c3171,CN,Shanghai Sanda University,,,,,,,,,
658ccbbd738d9d84019c3172,CN,Shanghai Second Medical University,,,,,,,,,
658ccbbd738d9d84019c3173,CN,Shanghai Second Polytechnic University,,,,,,,,,
658ccbbd738d9d84019c3174,CN,Shanghai Sipo Polytechnic,,,,,,,,,
658ccbbd738d9d84019c3175,CN,Shanghai Television University,,,,,,,,,
658ccbbd738d9d84019c3176,CN,Shanghai TieDao University,,,,,,,,,
658ccbbd738d9d84019c3177,CN,Shanghai University,,,,,,,,,
658ccbbd738d9d84019c3178,CN,Shanghai University of Engineering Science,,,,,,,,,
658ccbbd738d9d84019c3179,CN,Shanghai University of Finance and Economics,,,,,,,,,
658ccbbd738d9d84019c317a,CN,Shanghai University of Science and Technology,,,,,,,,,
658ccbbd738d9d84019c317b,CN,Shanghai University of Traditional Chinese Medicine and Pharmacology,,,,,,,,,
658ccbbd738d9d84019c317c,IN,Shanmugha Arts Science Technology and Research Academy,,,,,,,,,
658ccbbd738d9d84019c317d,IE,Shannon College of Hotel Management,,,,,,,,,
658ccbbd738d9d84019c317e,CN,Shantou University,,,,,,,,,
658ccbbd738d9d84019c317f,CN,Shanxi Agricultural University,,,,,,,,,
658ccbbd738d9d84019c3180,CN,Shanxi Normal University,,,,,,,,,
658ccbbd738d9d84019c3181,CN,Shanxi University,,,,,,,,,
658ccbbd738d9d84019c3182,CN,Shaoguan University,,,,,,,,,
658ccbbd738d9d84019c3183,SA,Shaqra University,,,,,,,,,
658ccbbd738d9d84019c3184,IR,Sharif University of Technology,,,,,,,,,
658ccbbd738d9d84019c3185,IR,"Sharif University of Technology, Kish Campus",,,,,,,,,
658ccbbd738d9d84019c3186,US,Shaw University,,,,,,,,,
658ccbbd738d9d84019c3187,US,Shawnee Community College,,,,,,,,,
658ccbbd738d9d84019c3188,US,Shawnee State University,,,,,,,,,
658ccbbd738d9d84019c3189,GB,Sheffield Hallam University,,,,,,,,,
658ccbbd738d9d84019c318a,IR,Sheikhbahaee University,,,,,,,,,
658ccbbd738d9d84019c318b,US,Sheldon Jackson College,,,,,,,,,
658ccbbd738d9d84019c318c,US,Shenandoah University,,,,,,,,,
658ccbbd738d9d84019c318d,SD,Shendi University,,,,,,,,,
658ccbbd738d9d84019c318e,IL,Shenkar School of Engineering & Design,,,,,,,,,
658ccbbd738d9d84019c318f,CN,Shenyang Institute of Chemical Technology,,,,,,,,,
658ccbbd738d9d84019c3190,CN,Shenyang Jianzhu University,,,,,,,,,
658ccbbd738d9d84019c3191,CN,Shenyang Pharmaceutical University,,,,,,,,,
658ccbbd738d9d84019c3192,CN,Shenyang Polytechnic University,,,,,,,,,
658ccbbd738d9d84019c3193,CN,Shenyang University,,,,,,,,,
658ccbbd738d9d84019c3194,CN,Shenzhen University,,,,,,,,,
658ccbbd738d9d84019c3195,US,Shepherd College,,,,,,,,,
658ccbbd738d9d84019c3196,IN,Sher-E-Kashmir University of Agricultural Sciences and Technology,,,,,,,,,
658ccbbd738d9d84019c3197,CA,Sheridan College,,,,,,,,,
658ccbbd738d9d84019c3198,US,Sherman College of Straight Chiropractic,,,,,,,,,
658ccbbd738d9d84019c3199,JP,Shibaura Institute of Technology,,,,,,,,,
658ccbbd738d9d84019c319a,JP,Shiga University,,,,,,,,,
658ccbbd738d9d84019c319b,JP,Shiga University of Medical Science,,,,,,,,,
658ccbbd738d9d84019c319c,TW,Shih Chien University,,,,,,,,,
658ccbbd738d9d84019c319d,TW,Shih Hsin University,,,,,,,,,
658ccbbd738d9d84019c319e,CN,Shihezi University ,,,,,,,,,
658ccbbd738d9d84019c319f,JP,Shikoku Christian College,,,,,,,,,
658ccbbd738d9d84019c31a0,JP,Shikoku University,,,,,,,,,
658ccbbd738d9d84019c31a1,JP,Shimane University,,,,,,,,,
658ccbbd738d9d84019c31a2,JP,"Shimane University, Faculty of Medicine",,,,,,,,,
658ccbbd738d9d84019c31a3,US,Shimer College,,,,,,,,,
658ccbbd738d9d84019c31a4,JP,Shimonoseki City University,,,,,,,,,
658ccbbd738d9d84019c31a5,TH,Shinawatra University,,,,,,,,,
658ccbbd738d9d84019c31a6,JP,Shinshu University,,,,,,,,,
658ccbbd738d9d84019c31a7,US,Shippensburg University of Pennsylvania,,,,,,,,,
658ccbbd738d9d84019c31a8,JP,Shirayuri Women's College,,,,,,,,,
658ccbbd738d9d84019c31a9,IR,Shiraz Payamnoor University,,,,,,,,,
658ccbbd738d9d84019c31aa,IR,Shiraz University,,,,,,,,,
658ccbbd738d9d84019c31ab,IR,Shiraz University of Medical Sciences,,,,,,,,,
658ccbbd738d9d84019c31ac,IR,Shiraz University of Technology,,,,,,,,,
658ccbbd738d9d84019c31ad,IN,Shivaji University,,,,,,,,,
658ccbbd738d9d84019c31ae,JP,Shizuoka Prefectural University,,,,,,,,,
658ccbbd738d9d84019c31af,JP,Shizuoka Sangyo University,,,,,,,,,
658ccbbd738d9d84019c31b0,JP,Shizuoka University,,,,,,,,,
658ccbbd738d9d84019c31b1,IN,"Shobhit University, Meerut",,,,,,,,,
658ccbbd738d9d84019c31b2,JP,Shokei College,,,,,,,,,
658ccbbd738d9d84019c31b3,IR,Shomal University,,,,,,,,,
658ccbbd738d9d84019c31b4,JP,Shonan Institute of Technology,,,,,,,,,
658ccbbd738d9d84019c31b5,US,Shoreline Community College,,,,,,,,,
658ccbbd738d9d84019c31b6,US,Shorter College,,,,,,,,,
658ccbbd738d9d84019c31b7,BG,"Shoumen University ""Konstantin Preslavski""",,,,,,,,,
658ccbbd738d9d84019c31b8,JP,Showa College of Pharmaceutical Sciences,,,,,,,,,
658ccbbd738d9d84019c31b9,JP,Showa University,,,,,,,,,
658ccbbd738d9d84019c31ba,JP,Showa Women's University,,,,,,,,,
658ccbbd738d9d84019c31bb,IN,Shreemati Nathibai Damodar Thackersey Women's University,,,,,,,,,
658ccbbd738d9d84019c31bc,IN,Shri Jagannath Sanskrit University,,,,,,,,,
658ccbbd738d9d84019c31bd,IN,Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha,,,,,,,,,
658ccbbd738d9d84019c31be,IN,Shri Mata Vaishno Devi University,,,,,,,,,
658ccbbd738d9d84019c31bf,IN,Shridhar University,,,,,,,,,
658ccbbd738d9d84019c31c0,JP,Shuchiin College,,,,,,,,,
658ccbbd738d9d84019c31c1,JP,Shujitsu Women's University,,,,,,,,,
658ccbbd738d9d84019c31c2,JP,Shukutoku University,,,,,,,,,
658ccbbd738d9d84019c31c3,JP,Shumei University,,,,,,,,,
658ccbbd738d9d84019c31c4,TH,Siam Technology College,,,,,,,,,
658ccbbd738d9d84019c31c5,TH,Siam University,,,,,,,,,
658ccbbd738d9d84019c31c6,LT,Siauliai University,,,,,,,,,
658ccbbd738d9d84019c31c7,FI,Sibelius Academy,,,,,,,,,
658ccbbd738d9d84019c31c8,RU,Siberian Academy of Public Services,,,,,,,,,
658ccbbd738d9d84019c31c9,RU,Siberian State Industrial University,,,,,,,,,
658ccbbd738d9d84019c31ca,RU,Siberian State Medical University,,,,,,,,,
658ccbbd738d9d84019c31cb,RU,Siberian State Transport University,,,,,,,,,
658ccbbd738d9d84019c31cc,RU,Siberian State University of Telecommunications and Informatics,,,,,,,,,
658ccbbd738d9d84019c31cd,CN,Sichuan Agricultural University,,,,,,,,,
658ccbbd738d9d84019c31ce,CN,Sichuan Fine Art Institute,,,,,,,,,
658ccbbd738d9d84019c31cf,CN,Sichuan International Studies University,,,,,,,,,
658ccbbd738d9d84019c31d0,CN,Sichuan Normal University,,,,,,,,,
658ccbbd738d9d84019c31d1,CN,Sichuan University,,,,,,,,,
658ccbbd738d9d84019c31d2,IN,Sido Kanhu Murmu University,,,,,,,,,
658ccbbd738d9d84019c31d3,JP,Siebold University of Nagasaki,,,,,,,,,
658ccbbd738d9d84019c31d4,US,Siena College,,,,,,,,,
658ccbbd738d9d84019c31d5,US,Siena Heights University,,,,,,,,,
658ccbbd738d9d84019c31d6,US,Sierra Nevada College,,,,,,,,,
658ccbbd738d9d84019c31d7,IN,Sikha 'O' Anushandhan University,,,,,,,,,
658ccbbd738d9d84019c31d8,IN,"Sikkim Manipal University of Health, Medical and Technological Sciences",,,,,,,,,
658ccbbd738d9d84019c31d9,PL,Silesian Academy of Medicine in Katowice,,,,,,,,,
658ccbbd738d9d84019c31da,PL,Silesian School of Economics and Languages,,,,,,,,,
658ccbbd738d9d84019c31db,PL,Silesian Technical University of Gliwice,,,,,,,,,
658ccbbd738d9d84019c31dc,CZ,Silesian University,,,,,,,,,
658ccbbd738d9d84019c31dd,KR,Silla University,,,,,,,,,
658ccbbd738d9d84019c31de,PH,Silliman University,,,,,,,,,
658ccbbd738d9d84019c31df,TH,Silpakorn University,,,,,,,,,
658ccbbd738d9d84019c31e0,US,Silver Lake College,,,,,,,,,
658ccbbd738d9d84019c31e1,US,Simmons College,,,,,,,,,
658ccbbd738d9d84019c31e2,CA,Simon Fraser University,,,,,,,,,
658ccbbd738d9d84019c31e3,US,Simon's Rock College,,,,,,,,,
658ccbbd738d9d84019c31e4,US,Simpson College,,,,,,,,,
658ccbbd738d9d84019c31e5,US,Simpson College Iowa,,,,,,,,,
658ccbbd738d9d84019c31e6,EG,Sinai University,,,,,,,,,
658ccbbd738d9d84019c31e7,PK,Sindh Agricultural University,,,,,,,,,
658ccbbd738d9d84019c31e8,PK,Sindh Madressatul Islam University,,,,,,,,,
658ccbbd738d9d84019c31e9,SG,Singapore Institute of Management - SIM,,,,,,,,,
658ccbbd738d9d84019c31ea,SG,Singapore Management University,,,,,,,,,
658ccbbd738d9d84019c31eb,IN,Singhania University Rajasthan,,,,,,,,,
658ccbbd738d9d84019c31ec,RS,Singidunum University,,,,,,,,,
